evaluador,nombre,tipo,image_index,lead_time_seg
R1_Radiologia,R1 Radiologia,human,81,38.105
R1_Radiologia,R1 Radiologia,human,82,9.553
R1_Radiologia,R1 Radiologia,human,83,24.434
R1_Radiologia,R1 Radiologia,human,84,26.788
R1_Radiologia,R1 Radiologia,human,85,18.154
R1_Radiologia,R1 Radiologia,human,86,28.53
R1_Radiologia,R1 Radiologia,human,87,23.055
R1_Radiologia,R1 Radiologia,human,88,13.923
R1_Radiologia,R1 Radiologia,human,89,61.609
R1_Radiologia,R1 Radiologia,human,90,12.555
R1_Radiologia,R1 Radiologia,human,91,15.382
R1_Radiologia,R1 Radiologia,human,92,37.383
R1_Radiologia,R1 Radiologia,human,93,17.577
R1_Radiologia,R1 Radiologia,human,94,18.346
R1_Radiologia,R1 Radiologia,human,95,20.13
R1_Radiologia,R1 Radiologia,human,96,6.016
R1_Radiologia,R1 Radiologia,human,97,6.49
R1_Radiologia,R1 Radiologia,human,98,22.048
R1_Radiologia,R1 Radiologia,human,99,13.244
R1_Radiologia,R1 Radiologia,human,100,12.955
R1_Radiologia,R1 Radiologia,human,101,7.512
Experto_Radiologo,Experto Radiologo,human,1,156.971
Experto_Radiologo,Experto Radiologo,human,2,51.512
Experto_Radiologo,Experto Radiologo,human,3,37.251
Experto_Radiologo,Experto Radiologo,human,4,21.333
Experto_Radiologo,Experto Radiologo,human,5,15.586
Experto_Radiologo,Experto Radiologo,human,6,36.699
Experto_Radiologo,Experto Radiologo,human,7,15.84
Experto_Radiologo,Experto Radiologo,human,8,23.011
Experto_Radiologo,Experto Radiologo,human,9,24.465
Experto_Radiologo,Experto Radiologo,human,10,78.44
Experto_Radiologo,Experto Radiologo,human,11,19.85
Experto_Radiologo,Experto Radiologo,human,12,65.278
Experto_Radiologo,Experto Radiologo,human,13,76.461
Experto_Radiologo,Experto Radiologo,human,14,25.238
Experto_Radiologo,Experto Radiologo,human,15,316.726
Experto_Radiologo,Experto Radiologo,human,16,106.466
Experto_Radiologo,Experto Radiologo,human,17,19.832
Experto_Radiologo,Experto Radiologo,human,18,76.291
Experto_Radiologo,Experto Radiologo,human,19,46.227
Experto_Radiologo,Experto Radiologo,human,20,32.318
Experto_Radiologo,Experto Radiologo,human,21,22.702
Experto_Radiologo,Experto Radiologo,human,22,36.771
Experto_Radiologo,Experto Radiologo,human,23,55.659
Experto_Radiologo,Experto Radiologo,human,24,97.096
Experto_Radiologo,Experto Radiologo,human,25,39.475
Experto_Radiologo,Experto Radiologo,human,26,48.309
Experto_Radiologo,Experto Radiologo,human,27,22.917
Experto_Radiologo,Experto Radiologo,human,28,63.171
Experto_Radiologo,Experto Radiologo,human,29,20.703
Experto_Radiologo,Experto Radiologo,human,30,19.349
Experto_Radiologo,Experto Radiologo,human,31,60.75
Experto_Radiologo,Experto Radiologo,human,32,38.424
Experto_Radiologo,Experto Radiologo,human,33,48.851
Experto_Radiologo,Experto Radiologo,human,34,82.121
Experto_Radiologo,Experto Radiologo,human,35,32.628
Experto_Radiologo,Experto Radiologo,human,36,34.726
Experto_Radiologo,Experto Radiologo,human,37,69.576
Experto_Radiologo,Experto Radiologo,human,38,26.27
Experto_Radiologo,Experto Radiologo,human,39,100.98
Experto_Radiologo,Experto Radiologo,human,40,37.72
Experto_Radiologo,Experto Radiologo,human,41,50.193
Experto_Radiologo,Experto Radiologo,human,42,53.983
Experto_Radiologo,Experto Radiologo,human,43,145.476
Experto_Radiologo,Experto Radiologo,human,44,7.181
Experto_Radiologo,Experto Radiologo,human,45,106.546
Experto_Radiologo,Experto Radiologo,human,46,53.816
Experto_Radiologo,Experto Radiologo,human,47,42.666
Experto_Radiologo,Experto Radiologo,human,48,59.909
Experto_Radiologo,Experto Radiologo,human,49,42.359
Experto_Radiologo,Experto Radiologo,human,50,35.112
Experto_Radiologo,Experto Radiologo,human,51,43.538
Experto_Radiologo,Experto Radiologo,human,52,42.536
Experto_Radiologo,Experto Radiologo,human,53,27.376
Experto_Radiologo,Experto Radiologo,human,54,57.418
Experto_Radiologo,Experto Radiologo,human,55,30.534
Experto_Radiologo,Experto Radiologo,human,56,63.442
Experto_Radiologo,Experto Radiologo,human,57,49.797
Experto_Radiologo,Experto Radiologo,human,58,48.408
Experto_Radiologo,Experto Radiologo,human,59,57.286
Experto_Radiologo,Experto Radiologo,human,60,34.011
Experto_Radiologo,Experto Radiologo,human,61,31.575
Experto_Radiologo,Experto Radiologo,human,62,38.131
Experto_Radiologo,Experto Radiologo,human,63,65.45
Experto_Radiologo,Experto Radiologo,human,64,33.886
Experto_Radiologo,Experto Radiologo,human,65,50.048
Experto_Radiologo,Experto Radiologo,human,66,129.533
Experto_Radiologo,Experto Radiologo,human,67,28.583
Experto_Radiologo,Experto Radiologo,human,68,50.534
Experto_Radiologo,Experto Radiologo,human,69,23.562
Experto_Radiologo,Experto Radiologo,human,70,159.51
Experto_Radiologo,Experto Radiologo,human,71,90.189
Experto_Radiologo,Experto Radiologo,human,72,66.548
Experto_Radiologo,Experto Radiologo,human,73,70.039
Experto_Radiologo,Experto Radiologo,human,74,80.995
Experto_Radiologo,Experto Radiologo,human,75,110.004
Experto_Radiologo,Experto Radiologo,human,76,33.739
Experto_Radiologo,Experto Radiologo,human,77,22.071
Experto_Radiologo,Experto Radiologo,human,78,229.965
Experto_Radiologo,Experto Radiologo,human,79,37.488
Experto_Radiologo,Experto Radiologo,human,80,32.578
Experto_Radiologo,Experto Radiologo,human,81,27.986
Experto_Radiologo,Experto Radiologo,human,82,24.185
Experto_Radiologo,Experto Radiologo,human,83,21.981
Experto_Radiologo,Experto Radiologo,human,84,21.458
Experto_Radiologo,Experto Radiologo,human,85,48.705
Experto_Radiologo,Experto Radiologo,human,86,105.428
Experto_Radiologo,Experto Radiologo,human,87,45.257
Experto_Radiologo,Experto Radiologo,human,88,52.998
Experto_Radiologo,Experto Radiologo,human,89,85.203
Experto_Radiologo,Experto Radiologo,human,90,31.046
Experto_Radiologo,Experto Radiologo,human,91,18.608
Experto_Radiologo,Experto Radiologo,human,92,76.506
Experto_Radiologo,Experto Radiologo,human,93,49.185
Experto_Radiologo,Experto Radiologo,human,94,34.073
Experto_Radiologo,Experto Radiologo,human,95,26.624
Experto_Radiologo,Experto Radiologo,human,96,13.736
Experto_Radiologo,Experto Radiologo,human,97,13.984
Experto_Radiologo,Experto Radiologo,human,98,71.958
Experto_Radiologo,Experto Radiologo,human,99,64.337
Experto_Radiologo,Experto Radiologo,human,100,25.25
Experto_Radiologo,Experto Radiologo,human,101,33.879
